queue_id,queue_type,queue_status,annotator_id,queue_position,scene_id,trajectory_id,split,recording_id,source_recording_file,source_recording_track_id,frame_start,frame_end,number_of_points,trajectory_source_path,trajectory_source_checksum,video_available
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,256,bellevue_150th_eastgate,bellevue_150th_eastgate:307967,target_estimation,Bellevue_150th_Eastgate__2017-09-10_23-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_23-08-29.mp4,14544,44622,44811,190,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_23-08-29.parquet,a159827ee97ac3d070f83fc3cfc9b58bca48ce7cfb488f4aa643b807347ca6ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,257,bellevue_150th_eastgate,bellevue_150th_eastgate:46028,target_estimation,Bellevue_150th_Eastgate__2017-09-10_18-08-24,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_18-08-24.mp4,46028,72417,72693,277,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_18-08-24.parquet,a5851be8fb6e11ebcc4d0db87b3abd9cc821a837f4107a27b24c495539a9ad20,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,258,bellevue_150th_eastgate,bellevue_150th_eastgate:176779,target_estimation,Bellevue_150th_Eastgate__2017-09-10_20-08-25,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_20-08-25.mp4,41820,76323,76538,216,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_20-08-25.parquet,98223fe48b4485b0d5207516b8df6939a9408530976c4b2354f8f45f9a171b56,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,259,bellevue_150th_eastgate,bellevue_150th_eastgate:512114,target_estimation,Bellevue_150th_Eastgate__2017-09-11_05-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_05-08-30.mp4,13353,30270,30843,574,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_05-08-30.parquet,efaaf64874fd5ab557c96f99befb692f6ce6f7d5b4807ddc99cd3baf8300c337,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,260,bellevue_150th_eastgate,bellevue_150th_eastgate:802036,target_estimation,Bellevue_150th_Eastgate__2017-09-11_08-08-31,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_08-08-31.mp4,74858,77263,77533,271,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_08-08-31.parquet,da616472ea735037397fd9e713573c5eea26b05f359c7672e99e077b38cfdff4,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,261,bellevue_150th_eastgate,bellevue_150th_eastgate:350229,target_estimation,Bellevue_150th_Eastgate__2017-09-11_00-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_00-08-29.mp4,20669,69470,69597,128,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_00-08-29.parquet,7962c8623350ba1a7f04a25cea7452bdd1e1fd2585149550260b1bd3f0bbe7f6,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,262,bellevue_150th_eastgate,bellevue_150th_eastgate:419891,target_estimation,Bellevue_150th_Eastgate__2017-09-11_02-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_02-08-29.mp4,28246,102787,102897,111,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_02-08-29.parquet,c007befe03a8daa793d8a9b55c4a229c0d1f671404ad1087ea08695929f6641c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,263,bellevue_150th_eastgate,bellevue_150th_eastgate:365589,target_estimation,Bellevue_150th_Eastgate__2017-09-11_01-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_01-08-29.mp4,3155,10665,10794,130,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_01-08-29.parquet,03f29eba8ca1369c7352c65497a5fd006bcf823c2997a3e750434260b83e2159,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,264,bellevue_150th_eastgate,bellevue_150th_eastgate:275773,target_estimation,Bellevue_150th_Eastgate__2017-09-10_22-08-28,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_22-08-28.mp4,25353,60104,60205,102,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_22-08-28.parquet,c144bbe5d8d0220df34bab8e5ccc6d00c520b0ea96ba467c137a7edd38b3c387,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,265,bellevue_150th_eastgate,bellevue_150th_eastgate:102190,target_estimation,Bellevue_150th_Eastgate__2017-09-10_19-08-25,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_19-08-25.mp4,33568,57332,57700,369,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_19-08-25.parquet,1b91b8fdb3a5f7f5bcbd4b055cba1040a3419bec5f33c23ca3fc0bc21900e00c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,266,bellevue_150th_eastgate,bellevue_150th_eastgate:241387,target_estimation,Bellevue_150th_Eastgate__2017-09-10_21-08-28,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_21-08-28.mp4,46550,91823,92217,395,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_21-08-28.parquet,5f839f830624624088aadbb263be7e301694e14c53345322d93953405e3ee7ed,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,267,bellevue_150th_eastgate,bellevue_150th_eastgate:497162,target_estimation,Bellevue_150th_Eastgate__2017-09-11_04-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_04-08-29.mp4,41218,104104,104309,206,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_04-08-29.parquet,0eb007751f85fd7de5e9b8d2ae07faebd29562dd4ab6094e1e13071b4c9b575f,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,268,bellevue_150th_eastgate,bellevue_150th_eastgate:427649,target_estimation,Bellevue_150th_Eastgate__2017-09-11_03-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_03-08-30.mp4,6270,22845,22940,96,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_03-08-30.parquet,98865d4c6cc1e64ebb838259476f06928c02c65942dd2ba098c371395ef5e77d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,269,bellevue_150th_eastgate,bellevue_150th_eastgate:606390,target_estimation,Bellevue_150th_Eastgate__2017-09-11_06-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_06-08-30.mp4,53251,61910,62194,285,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_06-08-30.parquet,a08e3b826e33870e283435c8f7fec2f4044ba58ab642e8a411163eb8f4206ac4,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,270,bellevue_150th_eastgate,bellevue_150th_eastgate:675406,target_estimation,Bellevue_150th_Eastgate__2017-09-11_07-08-31,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_07-08-31.mp4,31492,46548,46797,250,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_07-08-31.parquet,135e16ba4797365ed168a2fd0b393e9b1892a97af6996599b341492f7c3df771,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,271,bellevue_150th_eastgate,bellevue_150th_eastgate:299900,target_estimation,Bellevue_150th_Eastgate__2017-09-10_23-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_23-08-29.mp4,6477,21206,21759,554,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_23-08-29.parquet,a159827ee97ac3d070f83fc3cfc9b58bca48ce7cfb488f4aa643b807347ca6ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,272,bellevue_150th_eastgate,bellevue_150th_eastgate:41735,target_estimation,Bellevue_150th_Eastgate__2017-09-10_18-08-24,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_18-08-24.mp4,41735,66731,66967,237,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_18-08-24.parquet,a5851be8fb6e11ebcc4d0db87b3abd9cc821a837f4107a27b24c495539a9ad20,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,273,bellevue_150th_eastgate,bellevue_150th_eastgate:136735,target_estimation,Bellevue_150th_Eastgate__2017-09-10_20-08-25,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_20-08-25.mp4,1776,3243,3517,275,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_20-08-25.parquet,98223fe48b4485b0d5207516b8df6939a9408530976c4b2354f8f45f9a171b56,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,274,bellevue_150th_eastgate,bellevue_150th_eastgate:529530,target_estimation,Bellevue_150th_Eastgate__2017-09-11_05-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_05-08-30.mp4,30769,64528,64721,194,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_05-08-30.parquet,efaaf64874fd5ab557c96f99befb692f6ce6f7d5b4807ddc99cd3baf8300c337,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,275,bellevue_150th_eastgate,bellevue_150th_eastgate:749337,target_estimation,Bellevue_150th_Eastgate__2017-09-11_08-08-31,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_08-08-31.mp4,22159,25560,25703,144,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_08-08-31.parquet,da616472ea735037397fd9e713573c5eea26b05f359c7672e99e077b38cfdff4,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,276,bellevue_150th_eastgate,bellevue_150th_eastgate:354274,target_estimation,Bellevue_150th_Eastgate__2017-09-11_00-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_00-08-29.mp4,24714,81451,81573,123,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_00-08-29.parquet,7962c8623350ba1a7f04a25cea7452bdd1e1fd2585149550260b1bd3f0bbe7f6,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,277,bellevue_150th_eastgate,bellevue_150th_eastgate:411594,target_estimation,Bellevue_150th_Eastgate__2017-09-11_02-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_02-08-29.mp4,19949,72196,72434,239,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_02-08-29.parquet,c007befe03a8daa793d8a9b55c4a229c0d1f671404ad1087ea08695929f6641c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,278,bellevue_150th_eastgate,bellevue_150th_eastgate:363984,target_estimation,Bellevue_150th_Eastgate__2017-09-11_01-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_01-08-29.mp4,1550,5669,6212,544,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_01-08-29.parquet,03f29eba8ca1369c7352c65497a5fd006bcf823c2997a3e750434260b83e2159,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,279,bellevue_150th_eastgate,bellevue_150th_eastgate:283035,target_estimation,Bellevue_150th_Eastgate__2017-09-10_22-08-28,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_22-08-28.mp4,32615,79349,79513,165,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_22-08-28.parquet,c144bbe5d8d0220df34bab8e5ccc6d00c520b0ea96ba467c137a7edd38b3c387,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,280,bellevue_150th_eastgate,bellevue_150th_eastgate:77796,target_estimation,Bellevue_150th_Eastgate__2017-09-10_19-08-25,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_19-08-25.mp4,9174,13158,13494,337,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_19-08-25.parquet,1b91b8fdb3a5f7f5bcbd4b055cba1040a3419bec5f33c23ca3fc0bc21900e00c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,281,bellevue_150th_eastgate,bellevue_150th_eastgate:240897,target_estimation,Bellevue_150th_Eastgate__2017-09-10_21-08-28,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_21-08-28.mp4,46060,90808,91504,697,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_21-08-28.parquet,5f839f830624624088aadbb263be7e301694e14c53345322d93953405e3ee7ed,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,282,bellevue_150th_eastgate,bellevue_150th_eastgate:496254,target_estimation,Bellevue_150th_Eastgate__2017-09-11_04-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_04-08-29.mp4,40310,102124,102233,110,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_04-08-29.parquet,0eb007751f85fd7de5e9b8d2ae07faebd29562dd4ab6094e1e13071b4c9b575f,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,283,bellevue_150th_eastgate,bellevue_150th_eastgate:437722,target_estimation,Bellevue_150th_Eastgate__2017-09-11_03-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_03-08-30.mp4,16343,54116,54231,116,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_03-08-30.parquet,98865d4c6cc1e64ebb838259476f06928c02c65942dd2ba098c371395ef5e77d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,284,bellevue_150th_eastgate,bellevue_150th_eastgate:555413,target_estimation,Bellevue_150th_Eastgate__2017-09-11_06-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_06-08-30.mp4,2274,4080,4302,223,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_06-08-30.parquet,a08e3b826e33870e283435c8f7fec2f4044ba58ab642e8a411163eb8f4206ac4,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,285,bellevue_150th_eastgate,bellevue_150th_eastgate:673539,target_estimation,Bellevue_150th_Eastgate__2017-09-11_07-08-31,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_07-08-31.mp4,29625,43449,43750,302,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_07-08-31.parquet,135e16ba4797365ed168a2fd0b393e9b1892a97af6996599b341492f7c3df771,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,286,bellevue_150th_eastgate,bellevue_150th_eastgate:308136,target_estimation,Bellevue_150th_Eastgate__2017-09-10_23-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_23-08-29.mp4,14713,44915,45143,229,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_23-08-29.parquet,a159827ee97ac3d070f83fc3cfc9b58bca48ce7cfb488f4aa643b807347ca6ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,287,bellevue_150th_eastgate,bellevue_150th_eastgate:56357,target_estimation,Bellevue_150th_Eastgate__2017-09-10_18-08-24,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_18-08-24.mp4,56357,89702,89815,114,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_18-08-24.parquet,a5851be8fb6e11ebcc4d0db87b3abd9cc821a837f4107a27b24c495539a9ad20,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,288,bellevue_150th_eastgate,bellevue_150th_eastgate:155176,target_estimation,Bellevue_150th_Eastgate__2017-09-10_20-08-25,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_20-08-25.mp4,20217,36171,36535,365,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_20-08-25.parquet,98223fe48b4485b0d5207516b8df6939a9408530976c4b2354f8f45f9a171b56,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,289,bellevue_150th_eastgate,bellevue_150th_eastgate:502305,target_estimation,Bellevue_150th_Eastgate__2017-09-11_05-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_05-08-30.mp4,3544,7757,7841,85,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_05-08-30.parquet,efaaf64874fd5ab557c96f99befb692f6ce6f7d5b4807ddc99cd3baf8300c337,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,290,bellevue_150th_eastgate,bellevue_150th_eastgate:754104,target_estimation,Bellevue_150th_Eastgate__2017-09-11_08-08-31,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_08-08-31.mp4,26926,31477,31741,265,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_08-08-31.parquet,da616472ea735037397fd9e713573c5eea26b05f359c7672e99e077b38cfdff4,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,291,bellevue_150th_eastgate,bellevue_150th_eastgate:345075,target_estimation,Bellevue_150th_Eastgate__2017-09-11_00-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_00-08-29.mp4,15515,51258,51373,116,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_00-08-29.parquet,7962c8623350ba1a7f04a25cea7452bdd1e1fd2585149550260b1bd3f0bbe7f6,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,292,bellevue_150th_eastgate,bellevue_150th_eastgate:407948,target_estimation,Bellevue_150th_Eastgate__2017-09-11_02-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_02-08-29.mp4,16303,58714,58807,94,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_02-08-29.parquet,c007befe03a8daa793d8a9b55c4a229c0d1f671404ad1087ea08695929f6641c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,293,bellevue_150th_eastgate,bellevue_150th_eastgate:380323,target_estimation,Bellevue_150th_Eastgate__2017-09-11_01-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_01-08-29.mp4,17889,57880,57972,93,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_01-08-29.parquet,03f29eba8ca1369c7352c65497a5fd006bcf823c2997a3e750434260b83e2159,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,294,bellevue_150th_eastgate,bellevue_150th_eastgate:265278,target_estimation,Bellevue_150th_Eastgate__2017-09-10_22-08-28,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_22-08-28.mp4,14858,32544,32679,136,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_22-08-28.parquet,c144bbe5d8d0220df34bab8e5ccc6d00c520b0ea96ba467c137a7edd38b3c387,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,295,bellevue_150th_eastgate,bellevue_150th_eastgate:127506,target_estimation,Bellevue_150th_Eastgate__2017-09-10_19-08-25,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_19-08-25.mp4,58884,97294,97462,169,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_19-08-25.parquet,1b91b8fdb3a5f7f5bcbd4b055cba1040a3419bec5f33c23ca3fc0bc21900e00c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,296,bellevue_150th_eastgate,bellevue_150th_eastgate:212532,target_estimation,Bellevue_150th_Eastgate__2017-09-10_21-08-28,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-10_21-08-28.mp4,17695,34105,34405,301,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-10_21-08-28.parquet,5f839f830624624088aadbb263be7e301694e14c53345322d93953405e3ee7ed,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,297,bellevue_150th_eastgate,bellevue_150th_eastgate:484224,target_estimation,Bellevue_150th_Eastgate__2017-09-11_04-08-29,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_04-08-29.mp4,28280,73705,74041,337,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_04-08-29.parquet,0eb007751f85fd7de5e9b8d2ae07faebd29562dd4ab6094e1e13071b4c9b575f,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,298,bellevue_150th_eastgate,bellevue_150th_eastgate:437905,target_estimation,Bellevue_150th_Eastgate__2017-09-11_03-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_03-08-30.mp4,16526,54627,54749,123,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_03-08-30.parquet,98865d4c6cc1e64ebb838259476f06928c02c65942dd2ba098c371395ef5e77d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,299,bellevue_150th_eastgate,bellevue_150th_eastgate:601393,target_estimation,Bellevue_150th_Eastgate__2017-09-11_06-08-30,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_06-08-30.mp4,48254,57020,57549,530,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_06-08-30.parquet,a08e3b826e33870e283435c8f7fec2f4044ba58ab642e8a411163eb8f4206ac4,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,300,bellevue_150th_eastgate,bellevue_150th_eastgate:712709,target_estimation,Bellevue_150th_Eastgate__2017-09-11_07-08-31,data/raw/bellevue_150th_eastgate/Bellevue_150th_Eastgate__2017-09-11_07-08-31.mp4,68795,90630,90888,259,data/interim/bellevue_150th_eastgate/tracks_Bellevue_150th_Eastgate__2017-09-11_07-08-31.parquet,135e16ba4797365ed168a2fd0b393e9b1892a97af6996599b341492f7c3df771,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,301,bellevue_150th_se38th,bellevue_150th_se38th:92301,target_estimation,Bellevue_150th_SE38th__2017-09-10_19-08-25,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-10_19-08-25.mp4,38385,73625,73829,205,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_19-08-25.parquet,d69b2f28fafd79b0f0589a048e5490dd87d95c2ee1c1d11679a13e577d2ec711,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,302,bellevue_150th_se38th,bellevue_150th_se38th:437486,target_estimation,Bellevue_150th_SE38th__2017-09-11_03-08-30,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-11_03-08-30.mp4,4021,16734,16966,233,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_03-08-30.parquet,5b22bd8bfbc2ffbe007eb2756533729c87456775b11d943a6bf33604b47d7d99,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,303,bellevue_150th_se38th,bellevue_150th_se38th:312130,target_estimation,Bellevue_150th_SE38th__2017-09-10_23-08-29,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-10_23-08-29.mp4,9000,22006,22214,209,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_23-08-29.parquet,425ac783a7f220d4c408ea2e736b1ab4549a7550a704950a9b7acb84e8098f4f,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,304,bellevue_150th_se38th,bellevue_150th_se38th:178560,target_estimation,Bellevue_150th_SE38th__2017-09-10_20-08-25,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-10_20-08-25.mp4,59181,80767,81068,302,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_20-08-25.parquet,834552840152a5c6f114855c4c354cacbed3a6cc9514faab98155c6edd0dd51c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,305,bellevue_150th_se38th,bellevue_150th_se38th:196040,target_estimation,Bellevue_150th_SE38th__2017-09-10_21-08-38,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-10_21-08-38.mp4,1196,2160,2331,172,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_21-08-38.parquet,9b586b0a5bb3299427c143e0e6a2c3f8ee3763fd48da22395159bf4286bf560d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,306,bellevue_150th_se38th,bellevue_150th_se38th:529135,target_estimation,Bellevue_150th_SE38th__2017-09-11_05-08-30,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-11_05-08-30.mp4,37732,106424,106572,149,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_05-08-30.parquet,c608781857ff71ff6e2f5f143635b7f268c09711c1c743d6df0e575ff451417c,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,307,bellevue_150th_se38th,bellevue_150th_se38th:361591,target_estimation,Bellevue_150th_SE38th__2017-09-11_00-08-29,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-11_00-08-29.mp4,17159,47438,47598,161,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-11_00-08-29.parquet,9055e7e8170fdc3c66edd0ea271d417b8d5e9096ac513490b9679b4517a1f6ed,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,308,bellevue_150th_se38th,bellevue_150th_se38th:27580,target_estimation,Bellevue_150th_SE38th__2017-09-10_18-08-24,data/raw/bellevue_150th_se38th/Bellevue_150th_SE38th__2017-09-10_18-08-24.mp4,27580,46088,46367,280,data/interim/bellevue_150th_se38th/tracks_Bellevue_150th_SE38th__2017-09-10_18-08-24.parquet,e83855083387665227ae3d9061b7fd6b285011f2a1ea912e704286d0769aa63f,True
